일시,대여소,대여건수,반납건수
202111,191. 서우빌딩(바른학원),5,1
202111,1911. 구로디지털단지역 앞,1,0
202111,1946. 구로역 광장,0,1
202111,1952. 천왕연지타운2단지 앞,1,1
202111,1955. 디지털입구 교차로,1,1
202111,1961. 신도림테크노근린공원,0,1
202111,1985. 구로도서관,0,1
202111,1988. 고척LIGA아파트 앞,2,2
202111,199. 서울 월드컵 경기장,4,0
202111,1996. 구일역 1번 출입구 앞,1,0
202111,2000. 신도림4차 e편한세상 아파트 1109동 앞,3,1
202111,2002. 노들역 1번출구,5,12
202111,2003. 사육신공원앞,1,0
202111,2007. 유한양행앞,0,1
202111,201. 진미파라곤 앞,0,3
202111,202. 국민일보 앞,6,3
202111,2025. 흑석역 1번출구,18,11
202111,2026. 흑석역 4번출구,4,1
202111,2027. 중앙대학교 정문 1,9,14
202111,2037. 동작역 5번출구 동작주차공원,9,2
202111,204. 국회의사당역 5번출구 옆,0,2
202111,205. 산업은행 앞,0,2
202111,2050. 노량진역 5번출구,5,5
202111,2054. 삼익아파트,1,2
202111,2058. 노량진동 맥도널드앞,1,0
202111,2059. 보라매공원 정문,0,1
202111,206. KBS 앞,1,1
202111,2060. 남성역3번출구 뒤,1,0
202111,2062. 사당새마을금고,1,0
202111,2068. 총신대 앞(육교),2,4
202111,2069. 숭실대 입구역3번 출구 앞,1,1
202111,207. 여의나루역 1번출구 앞,40,30
202111,2076.노들나루공원 입구,2,7
202111,2077.노들역 3번출구,5,4
202111,2079.중앙대학교 중앙광장,0,1
202111,2082.7호선 이수역7번출구,0,1
202111,2083.흑석롯데캐슬에듀포레(107동),0,1
202111,2089.사당역10번출구(금강빌딩),0,2
202111,209. 유진투자증권빌딩 앞,1,0
202111,2092.흑석한강푸르지오(110동),1,0
202111,2094.숭실대학교(중문) ,1,0
202111,210. IFC몰,0,4
202111,2102. 봉림교 교통섬,2,2
202111,2104. 사당역 5번출구,1,1
202111,2109. 은천로입구 가로공원,0,2
202111,211. 여의도역 4번출구 옆,1,2
202111,2111. 서울대입구역 1번출구,1,0
202111,212. 여의도역 1번출구 옆,2,1
202111,213. KT앞,1,1
202111,2135. 신림역 5번출구,0,1
202111,2136. 신림역 8번출구,2,0
202111,2139. 서울신성초등학교,0,1
202111,214. 금융감독원 앞,6,1
202111,2141. 미림여고입구 교차로,2,0
202111,2148. 낙성대역 3번출구 뒤,2,0
202111,215. 여의도고교 앞,0,1
202111,2164. 관악우체국,1,1
202111,2167. 낙성대역 1번출구,1,1
202111,217. NH농협은행 앞,1,2
202111,2172. 나들목공원,2,0
202111,2173. 당곡사거리,5,5
202111,2176. 보라매공원 보도육교,3,1
202111,2177. 신대방역 2번 출구,0,1
202111,2178. 서울대학교 정문,1,1
202111,2179. 양녕로 입구,1,0
202111,2183. 동방1교,0,2
202111,2185. 대학동 고시촌,1,1
202111,2186.우리은행 낙성대역지점,0,1
202111,2202.청계산입구역 1번출구,0,1
202111,221. 여의도초교 앞,10,3
202111,2213. 고속터미널역 5번출구 앞,0,1
202111,2214. 신반포역 2번출구 앞,2,2
202111,2217.아크로리버뷰 부지 앞,3,5
202111,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",2,5
202111,2220. 반포본동 주민센터 앞,1,5
202111,2222.사당역 12번출구 뒤,0,2
202111,2230.이수역 4번 출구,3,2
202111,2239.교대역 6번출구,0,1
202111,2241.양재전화국 사거리,1,0
202111,2242.양재역 11번 출구 앞,0,3
202111,2248. 서초리슈빌S 글로벌 앞,1,0
202111,225. 앙카라공원 앞,2,1
202111,2250. 서초유치원 맞은편,4,4
202111,2255.시민의숲역 1번출구 옆,1,3
202111,2259. 잠원역 3번-4번 출구사이 ,5,0
202111,226. 샛강역 1번출구 앞,2,2
202111,2262. 한신16차아파트 119동 앞,21,19
202111,2264. 이수역 1번출구,1,1
202111,2266. 서초역 3번출구,0,1
202111,227. 양평2나들목 보행통로 입구,3,3
202111,2279. 교대역 5번출구뒤,0,1
202111,2280. 서울서초고용센터앞,1,3
202111,2282. 방배래미안아트힐 101동앞,1,0
202111,2293. SPC 앞,2,0
202111,2294. 두상빌딩 앞,4,4
202111,230. 영등포구청역 1번출구,1,3
202111,2301. 현대고등학교 건너편,9,11
202111,2303. 논현역 7번출구,0,2
202111,2305. MCM 본사 직영점 앞,4,2
202111,2306. 압구정역 2번 출구 옆,3,5
202111,2307. 압구정 한양 3차 아파트,0,1
202111,2313. 금원빌딩 앞,1,1
202111,2314. 청담나들목입구,0,4
202111,2315. 봉은사역 5번출구 옆,6,3
202111,2317. 삼성도로공원,0,1
202111,2318. 삼성중앙역4번출구(문화센터더 리빌),2,3
202111,232. 양평우림 이비즈센타 앞,1,0
202111,2327. 뱅뱅사거리 랜드마크타워 앞,1,0
202111,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,0,3
202111,2330. 스타벅스 앞,2,2
202111,2331. 동영문화센터앞,1,0
202111,2332. 선릉역3번출구,0,4
202111,2333. 양재역 3번출구 주변,2,0
202111,2340. 삼호물산버스정류장(23370) 옆,1,0
202111,2348. 포스코사거리(기업은행),2,3
202111,2349. 역삼빌딩 앞(하나은행 옆),0,4
202111,2353. 강남구청역 2번출구 뒤,0,1
202111,2354. 청담역 2번출구,1,1
202111,2356. 강남구청,1,0
202111,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),0,1
202111,236. 문래동자이아파트 앞,2,0
202111,2362. 신사동 가로수길 입구,1,5
202111,2364. 도산대로 렉서스 앞,1,2
202111,2365. K+ 타워 앞,5,4
202111,2368. 도곡동 경남아파트 건너편,1,0
202111,2380. 삼성동베이직하우스앞,1,2
202111,2381. 언주역 6번출구앞,2,3
202111,2382. 역삼동 sk뷰 501동앞,0,1
202111,240. 문래역 4번출구 앞,2,0
202111,2406. 논현동 광명빌딩 앞,3,0
202111,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),3,1
202111,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),2,0
202111,2413.도곡역 1번 출구,1,0
202111,2417.선정릉 디캠프(D.CAMP)앞,1,0
202111,2418.봉은사역 7번 출구 ,3,5
202111,"2419.봉은사역 1,2번 출구 ",2,3
202111,2421. 신논현역 4번출구,2,1
202111,2429.압구정로데오역 6번출구,0,1
202111,247. 당산역 10번출구 앞,3,2
202111,248. 초원아파트 앞,6,5
202111,249. 여의도중학교 옆,10,8
202111,2504. 신사역 4번출구 뒤,1,0
202111,2505. 우성아파트사거리 (기업은행앞),4,0
202111,2508. 양재이스타빌 앞,4,0
202111,2515.서초초등학교 후문,2,4
202111,252. 보라매역4번출구,0,1
202111,2520.서초1교 (진흥아파트 방면),1,0
202111,2523.뉴코아 킴스클럽 앞,0,1
202111,2524.반포쇼핑타운 8동 앞,1,0
202111,2525.반포쇼핑타운 2동 앞,6,14
202111,2526.반포경남쇼핑 앞,1,2
202111,2527.반포중학교 앞(세화여고 맞은편),2,1
202111,2532.국립국악원 앞,4,0
202111,2533.한가람미술관 앞,1,0
202111,2538.사평리 공원,1,0
202111,2540.반포천 앞,2,1
202111,2542.신논현타워 앞,1,2
202111,2547.포드서초서비스센터앞,1,0
202111,2548.반포1동 자율방범초소 옆,0,1
202111,259. 대방역6번출구,0,1
202111,260. 여의도 마리나선착장 앞,4,1
202111,2601. 석촌호수 아뜰리에,3,4
202111,2608. 송파구청,2,4
202111,2610. 송리단길,5,0
202111,2613. 잠실나들목,2,1
202111,2620. 송파나루역 4번 출구옆,1,10
202111,2621. 한성백제역 2번 출구,8,10
202111,2622. 올림픽공원역 3번출구,25,20
202111,2637.잠실월드 메르디앙,1,0
202111,2639.석촌역 8번출구,0,4
202111,2641.송파역 4번출구,0,3
202111,2643.풍납중학교 측면,0,2
202111,2646.레이크펠리스101동앞,0,1
202111,2647.잠실 자전거 수리센터 앞,1,1
202111,2648.헬리오시티 112동 앞,1,1
202111,2704.홈플러스(강서점),2,2
202111,2710.라이품 공영주차장 앞,0,1
202111,2715.마곡나루역 2번 출구 ,4,1
202111,2717.LG유플러스 마곡사옥,0,1
202111,2719.마곡문화공원,0,1
202111,272. 당산육갑문,30,27
202111,2722.마곡 문영비지웍스,4,7
202111,2725.서울식물원 식물문화센터,3,0
202111,2727.서울식물원 잔디마당 앞,2,0
202111,2728.마곡나루역 3번 출구,1,2
202111,2733.마곡13단지 정문 앞,0,1
202111,2737.까치산역 3번 출구,1,1
202111,274. 영등포역지하쇼핑센타 5번출구,1,4
202111,280. 양평동6차현대아파트 앞,1,0
202111,2824.미래사랑어린이공원 앞,1,1
202111,284. 센트럴 푸르지오 시티 앞,0,3
202111,286. 우성아파트 교차로,1,0
202111,2915.서울과학기술대학교(어학교육원),5,8
202111,293. 충북 미래관,1,1
202111,297.국회3문,0,1
202111,300. 정동사거리,1,0
202111,3002.벽산상암스마트큐브 ,2,2
202111,3005.마포구청 청사내,2,4
202111,3006. 상암월드컵파크5단지(상암중학교),1,0
202111,3009.서교동사거리(신),10,4
202111,301. 경복궁역 7번출구 앞,1,0
202111,3010.홍대입구역 3번출구,25,15
202111,3011.경의선(노고산동),5,9
202111,302. 경복궁역 4번출구 뒤,0,8
202111,309. 광화문역 6번출구 옆,2,0
202111,310. 청계광장 옆,2,2
202111,3100. 북성초교,3,4
202111,3101. 서대문구청,0,1
202111,3102. 연희삼거리,0,1
202111,3115.북아현 치안센터 인근,1,0
202111,3116.신촌역 4번출구,7,8
202111,3119.연희 브라운스톤 아파트 앞,6,4
202111,3120.DMC엘가아파트 앞,1,1
202111,3123.DMC파크뷰자이1단지 110동 앞,3,2
202111,3124.DMC센트럴아이파크아파트,0,3
202111,3127.홍은2파출소 옆,2,0
202111,3128.동신병원 맞은편,4,0
202111,314. 국립현대미술관,3,2
202111,316. 종각역 1번출구 앞,1,4
202111,318. 광교사거리 남측,6,1
202111,320. 을지로입구역 4번출구 앞,3,0
202111,3202.당산롯데캐슬프레스티지,0,1
202111,321. KEB 하나금융그룹 명동사옥 옆,2,2
202111,322. 명동성당 앞,1,1
202111,324. 신세계백화점 본점 앞,2,5
202111,326. 안국역 5번출구 앞,2,4
202111,327. 낙원상가 옆,1,7
202111,328. 탑골공원 앞,3,2
202111,329. 청계2가 사거리 옆,1,1
202111,331. 을지로2가 사거리 북측,1,1
202111,3311.서울대입구역 4번 출구,1,0
202111,332. 을지로2가 사거리 남측,1,1
202111,334. 종로3가역 2번출구 뒤,0,1
202111,335. 종로3가역 15번출구 앞,1,0
202111,336. 티마크 호텔 앞,1,1
202111,337. 창경궁 입구,1,2
202111,339. 종로4가 사거리,1,1
202111,3405.파크팰리스,1,0
202111,3407.안국동사거리(신),2,0
202111,3410.종로3가역 8번출구,2,1
202111,3411.종묘,4,4
202111,3412.세운상가,0,1
202111,3414.종로5가역 4번출구,0,2
202111,3415.동대문역6번출구,2,0
202111,3416.동묘앞역 6번출구,2,1
202111,342. 대학로 마로니에공원,4,5
202111,3420.성균관대입구사거리(맥도날드),2,0
202111,3421.혜화역 1번출구,3,0
202111,3422.성균관대 정문,0,1
202111,343. 예일빌딩(율곡로) 앞,1,1
202111,346. 맥스타일 앞,4,1
202111,347. 동대문역사문화공원역 9번출구 앞,2,1
202111,3500. 군자역2번출구,3,0
202111,3501. 광진구청 앞,3,1
202111,3502. 중곡역 1번출구,1,1
202111,3504. 원일교회,3,1
202111,3506. 영동대교 북단,3,3
202111,3507. 어린이회관,3,0
202111,3509. 세종사이버대학교,0,2
202111,351. 청운초교 앞 삼거리,0,1
202111,3510. 중곡SK아파트앞,0,1
202111,3511. 응봉역 1번출구,6,5
202111,3513. 상왕십리역 1번출구,0,7
202111,3514. 왕십리교회옆,0,2
202111,3515. 서울숲 관리사무소,15,19
202111,3517. 용마사거리,0,1
202111,3518. 군자역 7번출구뒤,2,2
202111,352. 중앙고입구 삼거리,1,7
202111,3524. 세종대학교,38,52
202111,3525. 금호스포츠센터앞,1,3
202111,3529. 어린이대공원정문,7,0
202111,353. 재동초교 앞 삼거리,16,5
202111,3533. 건대입구역 사거리(롯데백화점),7,11
202111,3534. 건대입구역 5번출구 뒤,6,7
202111,3539. 서원마을,3,3
202111,3541. 커먼그라운드,2,1
202111,3543. 세종대학교(학술정보원),14,4
202111,3544.한양대역 3번 출구,2,2
202111,3545.한양대역 1번출구,9,6
202111,3547.상왕십리역 6번 출입구,1,3
202111,3548.뚝섬역 6번출구,2,1
202111,3549.건영아파트 앞,1,2
202111,355. 서울사대부속초교 앞,1,0
202111,3550.금호나들목,3,3
202111,3552.서울숲 공영주차장앞,6,14
202111,3557.서울숲리버뷰자이APT105동 앞,1,0
202111,3559.성동구민종합체육센터 앞,13,3
202111,356. KT혜화지사 앞,2,0
202111,3561.행당동 삼부APT후문,4,1
202111,3563.구의7단지현대아파트,1,0
202111,3569.건대병원후문,7,13
202111,3570.구의역 리버비스타 오피스텔,1,1
202111,3571.화양 APT(횡단보도 옆),1,0
202111,3573.광나루안전체험관,1,2
202111,358. 성대입구 사거리,1,1
202111,3588.세종대학교(영실관),5,0
202111,359. 원남동사거리,2,1
202111,3600.사근빗물펌프장 건너편,8,8
202111,3604. 삼성중앙역 5번출구,0,2
202111,3606. 신사동주민센터 옆,0,5
202111,3609. 언주초등학교 입구,0,1
202111,361. 동묘앞역 1번출구 뒤,1,1
202111,3614. 은마아파트 입구 사거리,0,1
202111,3622. 은마아파트입구 사거리,1,0
202111,3623. 일원에코파크 앞(개포로 방면),0,1
202111,3627. 압구정나들목,3,5
202111,3629. 청담사거리(신한오피스텔빌딩 앞),0,2
202111,363. 신설동역 11번출구 뒤,0,1
202111,3634. 국악고교 앞 교차로,0,1
202111,3638. 신청담나들목,2,0
202111,3645. 구역삼세무서 교차로,1,1
202111,3664. 맥도날드 서울둔촌DT점 앞,1,0
202111,368. SK 서린빌딩 앞,2,3
202111,3680. 강동역3번출구,3,0
202111,3681. 길동 마루빌딩,3,1
202111,3684. 고덕자이(105동 앞),1,0
202111,369. 광화문 시민열린마당,3,3
202111,370. 시청역(2호선) 9번출구 뒤,4,1
202111,371. 동대입구역 6번출구 뒤,3,1
202111,374. 청구역 2번출구 앞,1,0
202111,3758. 서울남부출입국관리소,1,0
202111,3760. 발산역 8번 출구,0,1
202111,3783. 마곡금호어울림아파트,2,2
202111,3784. 벽산아파트,0,1
202111,3787. 가양나들목,3,4
202111,3788. 정곡나들목,1,1
202111,379. 서울역9번출구,3,2
202111,3792. 화곡본동시장 입구,1,0
202111,380. CJ제일제당 앞,5,3
202111,3803. 세븐일레븐 신림점,2,1
202111,3811.신사로입구,1,1
202111,3813. 낙성대역 5번출구,0,2
202111,382. 약수역 10번출구 앞,1,1
202111,383. 신당역 12번 출구 뒤,4,1
202111,385. 종각역 5번출구,4,4
202111,3853. 어린이대공원역 2번출구,1,0
202111,3860. 건국대학교 정문 앞,1,6
202111,387. 훈련원공원주차장 앞,5,0
202111,388. 동성중학교 앞,0,1
202111,3881. 신자초교입구 교차로,0,5
202111,389. 을지로4가역 1번출구,1,1
202111,390. 충무로역 1번출구,1,4
202111,3904. 테크노마트 앞,1,1
202111,391. 정동길입구,3,0
202111,3914. 신도림쌍용플래티넘노블아파트 앞,1,0
202111,393. 동대문역 8번 출구,1,2
202111,3959. 시흥사거리(시흥동 994-3 앞),1,0
202111,397. 종묘공영주차장 건너편,0,1
202111,398. 을지로3가역 3번출구,7,9
202111,4013. 중계 롯데마트,1,0
202111,405. DMC빌 앞,1,1
202111,4058. 다락원체육공원 전망대 입구,0,1
202111,407. 마포구 육아종합지원센터,1,0
202111,409. 누리꿈스퀘어 옆,3,4
202111,4102. 휘경1동주민센터 앞,1,1
202111,4103. 휘경sk뷰아파트 앞,8,8
202111,4104. 외대앞역 교차로,1,0
202111,4107. 장안동근린공원 입구,1,0
202111,411. DMC홍보관,0,1
202111,4113. 한국국방연구원 앞,0,1
202111,4114. 휘경여중고삼거리,0,3
202111,4116. 이문e편한세상아파트 앞,0,1
202111,4117. 휘경119안전센터 앞,1,0
202111,4121. 서울문화재단 앞,5,4
202111,4122. 청계9가교차로 앞,4,4
202111,4125. 회기역 2-①번출구,7,8
202111,413. 상암월드컵파크 3단지 후문,2,5
202111,415. DMC역 9번출구 앞,2,0
202111,4173. 이화약국 앞,0,3
202111,418. 월드컵경기장역 3번출구 옆,6,3
202111,419. 홈플러스 앞,0,1
202111,4202. 프런트원(공덕역4번출구 앞),4,4
202111,4206. 광흥창역5번출구,1,1
202111,4207. 아만티호텔 앞,5,0
202111,4208. 스타벅스(동교동) 앞,6,0
202111,421. 마포구청 앞,1,2
202111,4210. 가좌행복주택 앞,1,0
202111,4211. 시석빌딩 앞,2,1
202111,4216. 망원정 앞,0,1
202111,4217. 한강공원 망원나들목,31,22
202111,422. 문화비축기지,2,0
202111,426. 서울신용보증재단,3,0
202111,4304. 서울고앞,1,0
202111,4306. 서래공원 앞,1,0
202111,4307. 고투몰 gate 15옆,1,0
202111,431. 청계천 영도교,14,15
202111,4313. 반포종합운동장,0,1
202111,4316. 고속터미널역 3번출구,1,1
202111,4319. 삼성전자R&D어린이집 뒤,0,1
202111,4320. 신영체르니 아파트,1,1
202111,433. 을지로입구역 2번출구,5,1
202111,435. SK 남산빌딩,1,0
202111,4353. 코오롱디지털타워 3차앞,2,0
202111,436. 이대역 5번출구,1,1
202111,4362. 행당중학교 후문,7,3
202111,437. 대흥역 1번출구,2,10
202111,4370. 서울숲IT캐슬 앞,1,2
202111,438. 성산2-1 공영주차장,0,2
202111,439. 마포어린이공원,8,5
202111,440. 하늘공원 입구,3,9
202111,441.염천교사거리,3,4
202111,442.서울역 서부,3,1
202111,443.호암아트홀,0,1
202111,4452. 삼성SDS,2,1
202111,4457. 아산병원 기숙사 부근,0,2
202111,4464. 올림픽공원 북2문,6,6
202111,4465. 건영아파트앞 사거리,1,0
202111,4481. 올림픽공원 북2문 2,5,5
202111,4483. 잠실나들목4,3,3
202111,4484. 잠실나루역4번출구뒤,1,3
202111,4486. 홈플러스 잠실점,2,3
202111,4500. 풍납나들목,3,1
202111,4509. 서울영상고교 입구,36,31
202111,4515. 동문굿모닝탑,2,4
202111,452. 동대문 종합시장 버스정류장,1,0
202111,4527. 목동신시가지아파트6단지,6,4
202111,453. 종로오가 지하쇼핑센터 14번출구,3,0
202111,454. 종로2가 버스정류장 (종각방향),1,2
202111,455. 삼익한의원,3,1
202111,4561. 양평역 1번출구,7,7
202111,4564. 63스퀘어,2,7
202111,4566. 대림성원상떼빌아파트,3,1
202111,4568. 영등포로터리,1,0
202111,457. 종로꽃시장 입구 옆,2,1
202111,4571. 문래동롯데캐슬아파트,3,2
202111,4574. 영등포시장역 포레나영등포,0,1
202111,458. 광화문역 5번출구,3,1
202111,4585. 국회6문,2,0
202111,4592. 신길우성4차아파트,1,0
202111,4603. 한강GS에클라트 건너편 교통섬,0,1
202111,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",4,5
202111,4607. 국립중앙박물관 -용산가족공원 앞,4,2
202111,4608. 국립중앙박물관 정문 앞,1,4
202111,4609. 파크타워 104동 앞,3,1
202111,461. 서울지방경찰청,0,2
202111,4610. 한남나인원 105동 앞,2,3
202111,4611. 국제루터교회 앞,2,0
202111,4612. 한남 준 J.FSS 앞,1,2
202111,4613. 서울갤러리아 앞,5,4
202111,4615. 크라운호텔앞 버스정류소,13,16
202111,4616. 신용산지하차도 앞,4,2
202111,4619. 한강트럼프월드3차 앞,28,39
202111,4620. 삼각지역 14번 출구 앞(교통섬),3,3
202111,4622. 한강중학교 앞 버스정류장,1,2
202111,4623. 라인프랜즈이태원점 앞,8,8
202111,4625. 용산공원갤러리앞,1,2
202111,4627. 효창공원앞역 5번출구 옆,2,0
202111,4629. 한강초교보도육교 앞,4,9
202111,4633. 센트럴파크타워 앞,6,6
202111,464. 삼청동 골목,1,2
202111,466.롯데호텔,2,0
202111,468.웨스틴 조선호텔,0,2
202111,469.회현역 1번출구,0,1
202111,470.회현역 7번출구,0,2
202111,4705. 웰니스센터(민방위교육장 앞),2,1
202111,4708. 조계사앞사거리(파리바케트앞),2,4
202111,471.회현사거리 남측,5,5
202111,4710. 자교교회 앞,0,1
202111,4713. 현대 뜨레비앙 아파트 앞,0,1
202111,472.삼일교(시그니쳐 타워),1,0
202111,473.을지로4가역 9번출구,5,1
202111,474.동대문역사문화공원역 1번출구 뒤편,9,4
202111,475.DDP 패션몰,3,3
202111,4752. 삼성사이버빌리지아파트,0,2
202111,476.광희문,4,5
202111,4760. 서울역 7번출구,1,1
202111,4761. 탐앤탐스 을지로3가점,1,0
202111,4762. 국제빌딩,0,1
202111,4765. 동대문디자인플라자,5,15
202111,4768. 서울도시건축전시관,4,0
202111,477.앰배서더 호텔 주변,0,1
202111,4774. 을지로입구역 8번출구,5,0
202111,4775. 을지로지하쇼핑센터,0,1
202111,4776. 신세계면세점,3,2
202111,4777. 약수동 주민센터,6,0
202111,4778. 대신파이낸스센터,3,4
202111,4781. 브라운스위트레지던스,1,1
202111,4785. 롯데시티호텔,2,0
202111,479.동대입구역 3번 출구,0,1
202111,4791. 명동역9번 출구,4,4
202111,4792. 퇴계로4가 교차로(중구청),1,5
202111,4793. 동대문역사문화공원역 5번출구,4,1
202111,4794. 서울역 서부교차로(3),3,3
202111,4796. 부산은행,0,5
202111,4797. KG타워 앞,1,1
202111,4798. 황학동롯데캐슬,3,3
202111,480.약수역 6번 출구,4,0
202111,484.도동삼거리,2,0
202111,485.서울역5번출구,4,4
202111,4854. 가락시장역 2번 출구,1,0
202111,4856. 올림픽공원 서1문 앞,1,0
202111,4857. 올림픽공원 장미광장,1,0
202111,4859. 잠실나루 나들목,1,0
202111,4862. 올림픽파크텔 맞은편,4,1
202111,4863. 잠실나들목5,1,1
202111,4869. 잠실나들목6,2,3
202111,487.신석초교앞 교차로 교통섬,0,1
202111,4870. 몽촌토성역 3번 출구,1,1
202111,4873. 개롱역사거리 2번 출구,0,2
202111,490.가온문화공원,2,2
202111,493.홍대입구역 6번출구,15,8
202111,494.신수동주민센터,1,0
202111,497.합정동주민센터 앞,2,2
202111,498.연남동주민센터 앞,1,0
202111,500. 어린이대공원역 3번출구 앞,1,2
202111,501. 광진구의회 앞,5,4
202111,502. 뚝섬유원지역 1번출구 앞,16,37
202111,505. 자양사거리 광진아크로텔 앞,3,4
202111,509. 이마트 버스정류소 옆,1,3
202111,510. 서울숲 남문 버스정류소 옆,7,9
202111,511. 서울숲역 4번 출구 옆,11,1
202111,512. 뚝섬역 1번 출구 옆,2,3
202111,513. 뚝섬역 5번 출구 정류소 옆,0,2
202111,514. 성수사거리 버스정류장 앞,1,1
202111,516. 광진메디칼 앞,0,1
202111,518. 청계천 박물관 앞,1,2
202111,520. 상왕십리역 4번 출구 앞,0,4
202111,521. 왕십리역 11번 출구 앞,3,1
202111,523. 옥수동성당 옆,0,1
202111,525. 한양대병원사거리,6,2
202111,526. 용답토속공원 앞,0,1
202111,529. 장한평역 8번 출구 앞,1,0
202111,530. 청계벽산아파트 앞,0,1
202111,537. 한양대후문역 부근,4,1
202111,538. 답십리역 8번출구 앞,0,1
202111,539. 군자교교차로,1,0
202111,542. 강변역 4번출구 뒤,2,3
202111,543. 구의공원(테크노마트 앞),6,0
202111,546. 잠실대교북단 교차로,0,4
202111,551. 구의삼성쉐르빌 앞,0,1
202111,552. 대림아크로리버 앞,0,1
202111,553. 중곡 성원APT 앞,1,1
202111,556. 달맞이공원,0,2
202111,559. 왕십리역 4번 출구 건너편,1,1
202111,560. 비전교회 앞,21,30
202111,561. 서울숲역 2번출구 앞,2,0
202111,562. 군자지하보도 앞,2,2
202111,563. 성동세무서 건너편,1,0
202111,564. 금호역 3번출구,1,0
202111,565. 옥수역 3번출구,12,5
202111,567. 성수역 2번출구 앞,4,7
202111,568. 청계8가사거리 부근,2,0
202111,569. 응봉현대아파트 정류소,1,0
202111,571. 어린이대공원역6번출구,8,2
202111,574. 아차산역4번출구,0,1
202111,579. 마장역 4번출구,2,0
202111,582. 경일중학교 앞,2,0
202111,583. 청계천 생태교실 앞,8,7
202111,584. 광진광장 교통섬,6,1
202111,585. 성수2가1동 공영주차장 인근,5,3
202111,588. 뚝섬 유원지역,5,4
202111,589. 성수역3번출구,18,10
202111,590. 건국대학교 (입학정보관),1,3
202111,592. 건국대학교 학생회관,6,1
202111,593.자양중앙나들목,3,2
202111,607. 신이문역 2번출구,0,1
202111,609. 제기2교,2,1
202111,614. 용두동 사거리,1,3
202111,623. 서울시립대 정문 앞,4,6
202111,626. 군자교 서측 녹지대,1,1
202111,630. 동대문구 보건소,1,0
202111,631. 답십리역 1번출구,7,2
202111,634. 외국어대 정문 앞,8,7
202111,635. 시조사 앞 (청량고정문 옆),5,3
202111,637. KAIST 경영대학 앞,3,3
202111,638. 서울시립대 정보기술관,2,0
202111,641. 용두역 4번출구,1,2
202111,646. 장한평역 1번출구 (국민은행앞),1,2
202111,648. 장안동위더스빌옆,5,4
202111,659. 제기역1번출구,3,1
202111,661. 경희대학교 청운관,2,1
202111,663. 외대앞역 4번출구,2,2
202111,664. 서울시립대 건설공학관,2,4
202111,670.삼육서울병원 버스정류장,8,7
202111,671.대광빌딩,0,1
202111,674.고대앞사거리 교통섬,1,0
202111,677.청량리역 4번 5번출구 사이,1,1
202111,680.꿈마루어린이도서관 앞,7,5
202111,681.서울특별시 동부교육지원청(육교),1,0
202111,704. 남부법원검찰청 교차로,1,2
202111,708. 서울출입국관리사무소 앞,1,0
202111,719. 홍익병원앞 교차로,1,0
202111,746. 목동2단지 상가,1,3
202111,763. 목동11단지 아파트,20,17
202111,765. 오목교역 3번출구,1,1
202111,766. 신목동역 3번출구,2,2
202111,769.CBS방송국 앞,1,1
202111,770.목동역5번출구 교통정보센터 앞,4,10
202111,788.양천구청역 2번출구 옆,0,1
202111,791.현대하이페리온,1,1
202111,792.목동트라팰리스 웨스턴에비뉴,4,6
202111,794.양천문화회관,1,0
202111,800. 목월공원 앞,0,1
202111,802. 한강진역 2번 출구 앞,3,0
202111,803. 한남초교 앞 보도육교,1,0
202111,805. 문배어린이공원 앞,1,0
202111,806. 전자랜드 본관 앞,4,3
202111,807. 서울역 12번 출구 앞,4,7
202111,808. 서빙고동 금호맨션 앞,5,0
202111,809. 한남 유수지 복개주차장,1,1
202111,810. 이태원지하보도,5,4
202111,811. 녹사평역1번출구,13,3
202111,812. 용산전쟁기념관,4,2
202111,813. 삼각지역 3번출구,3,2
202111,815. LIG강촌아파트 103동앞,3,8
202111,816. 신용산역 6번출구 앞,0,2
202111,817. 삼각지역 4번출구 앞,0,2
202111,818. 숙명여대 입구 교차로,0,1
202111,819. 선린인터넷 고등학교,8,11
202111,820. 청파동입구 교차로,5,3
202111,822. 이촌1동 마을공원,1,1
202111,823. 효창동주민센터 앞,0,2
202111,825. 서빙고동 주민센터 앞,14,39
202111,826. 서울역 서부교차로2,5,4
202111,828. 숙대입구역 8번,3,1
202111,829. 베르가모앞,10,11
202111,831. 이태원관광특구입구,9,1
202111,832. 이촌1동 주민센터 뒤,4,7
202111,834. 효창공원앞역 3번출구 뒤,1,0
202111,835. 남영역 건너편,0,2
202111,836. 현대자동차서비스 앞,3,4
202111,837. 한남나들목 입구,14,16
202111,838. 숙대입구역 4번출구,3,0
202111,839. 보광동 삼성리버빌아파트 앞,3,6
202111,840. 용산 파크타워 앞,5,3
202111,841. 신용산역 1번 출구,3,2
202111,843. 녹사평역 광장,6,4
202111,846. 용산중학교,12,11
202111,847. 국방부민원실옆,4,2
202111,848. 삼각지12번 출구,13,1
202111,849. 삼각지 자이아파트,5,2
202111,850. KCC용산월츠타워 ,0,1
202111,851.효창 푸르지오 앞,4,6
202111,852.청암자이APT(103동),4,4
